Store,Dept,Date,IsHoliday,WeekNum,Weekly_Sales
10,31,11/9/2012,FALSE,45,6571.2025
10,31,11/16/2012,FALSE,46,6066.44125
10,31,11/30/2012,FALSE,48,5881.555
10,31,12/7/2012,FALSE,49,9253.52625
10,31,12/14/2012,FALSE,50,11041.0075
10,31,12/21/2012,FALSE,51,12577.43625
10,31,12/28/2012,TRUE,52,5247.9025
10,31,2/8/2013,TRUE,6,5062.520476
10,31,11/23/2012,TRUE,47,6228.9025
10,32,1/4/2013,FALSE,1,16948.34875
10,32,1/11/2013,FALSE,2,15862.04375
10,32,1/18/2013,FALSE,3,17998.08625
10,32,1/25/2013,FALSE,4,14849.45
10,32,2/1/2013,FALSE,5,20738.99429
10,32,2/15/2013,FALSE,7,39724.12238
10,32,2/22/2013,FALSE,8,23913.05667
10,32,3/1/2013,FALSE,9,21265.34238
10,32,3/8/2013,FALSE,10,19376.58
10,32,3/15/2013,FALSE,11,21218.37762
10,32,3/22/2013,FALSE,12,20320.88333
10,32,3/29/2013,FALSE,13,18867.06381
10,32,4/5/2013,FALSE,14,21442.91619
10,32,4/12/2013,FALSE,15,20298.96619
10,32,4/19/2013,FALSE,16,18203.55667
10,32,4/26/2013,FALSE,17,17893.56952
10,32,5/3/2013,FALSE,18,20757.87333
10,32,5/10/2013,FALSE,19,24543.28429
10,32,5/17/2013,FALSE,20,26406.52667
10,32,5/24/2013,FALSE,21,19761.15333
10,32,5/31/2013,FALSE,22,18055.15048
10,32,6/7/2013,FALSE,23,19166.63952
10,32,6/14/2013,FALSE,24,19244.06048
10,32,6/21/2013,FALSE,25,19530.05381
10,32,6/28/2013,FALSE,26,17929.82571
10,32,7/5/2013,FALSE,27,18272.47714
10,32,7/12/2013,FALSE,28,18189.2719
10,32,7/19/2013,FALSE,29,19301.66667
10,32,7/26/2013,FALSE,30,16791.20857
10,32,11/2/2012,FALSE,44,18466.495
10,32,11/9/2012,FALSE,45,22224.48125
10,32,11/16/2012,FALSE,46,22340.045
10,32,11/30/2012,FALSE,48,25241.29875
10,32,12/7/2012,FALSE,49,25966.23875
10,32,12/14/2012,FALSE,50,43869.8475
10,32,12/21/2012,FALSE,51,80956.75375
10,32,12/28/2012,TRUE,52,31321.45875
10,32,2/8/2013,TRUE,6,29929.06429
10,32,11/23/2012,TRUE,47,26961.82125
10,33,1/4/2013,FALSE,1,6988.54125
10,33,1/11/2013,FALSE,2,9215.69
10,33,1/18/2013,FALSE,3,8101.13875
10,33,1/25/2013,FALSE,4,8975.67
10,33,2/1/2013,FALSE,5,12938.40905
10,33,2/15/2013,FALSE,7,15334.37524
10,33,2/22/2013,FALSE,8,14903.04333
10,33,3/1/2013,FALSE,9,12351.34143
10,33,3/8/2013,FALSE,10,12237.23429
10,33,3/15/2013,FALSE,11,13605.18619
10,33,3/22/2013,FALSE,12,12546.57286
10,33,3/29/2013,FALSE,13,13262.93095
10,33,4/5/2013,FALSE,14,19499.08429
10,33,4/12/2013,FALSE,15,14211.98667
10,33,4/19/2013,FALSE,16,13260.73286
10,33,4/26/2013,FALSE,17,13710.58095
10,33,5/3/2013,FALSE,18,13670.89333
10,33,5/10/2013,FALSE,19,10922.81952
10,33,5/17/2013,FALSE,20,11024.13048
10,33,5/24/2013,FALSE,21,12514.82524
10,33,5/31/2013,FALSE,22,11187.37
10,33,6/7/2013,FALSE,23,11629.69571
10,33,6/14/2013,FALSE,24,10303.76524
10,33,6/21/2013,FALSE,25,10975.16857
10,33,6/28/2013,FALSE,26,11170.10524
10,33,7/5/2013,FALSE,27,12624.88381
10,33,7/12/2013,FALSE,28,16601.34905
10,33,7/19/2013,FALSE,29,21608.39619
10,33,7/26/2013,FALSE,30,23063.03
10,33,11/2/2012,FALSE,44,14760.92
10,33,11/9/2012,FALSE,45,24181.59
10,33,11/16/2012,FALSE,46,19629.01875
10,33,11/30/2012,FALSE,48,19426.915
10,33,12/7/2012,FALSE,49,28318.24
10,33,12/14/2012,FALSE,50,30402.35
10,33,12/21/2012,FALSE,51,44901.38625
10,33,12/28/2012,TRUE,52,12997.875
10,33,2/8/2013,TRUE,6,17912.76857
10,33,11/23/2012,TRUE,47,29954.95125
10,34,1/4/2013,FALSE,1,29893.4025
10,34,1/11/2013,FALSE,2,34824.84
10,34,1/18/2013,FALSE,3,34727.69
10,34,1/25/2013,FALSE,4,34769.545
10,34,2/1/2013,FALSE,5,41039.74571
10,34,2/15/2013,FALSE,7,46105.78048
10,34,2/22/2013,FALSE,8,46072.6581
10,34,3/1/2013,FALSE,9,45239.53286
10,34,3/8/2013,FALSE,10,42642.66905
10,34,3/15/2013,FALSE,11,45348.94
10,34,3/22/2013,FALSE,12,43027.69381
10,34,3/29/2013,FALSE,13,45160.24571
10,34,4/5/2013,FALSE,14,52009.0681
10,34,4/12/2013,FALSE,15,47887.08952
10,34,4/19/2013,FALSE,16,48958.8081
10,34,4/26/2013,FALSE,17,49220.06524
10,34,5/3/2013,FALSE,18,47927.41524
10,34,5/10/2013,FALSE,19,45341.11667
10,34,5/17/2013,FALSE,20,47468.6519
10,34,5/24/2013,FALSE,21,44050.3319
10,34,5/31/2013,FALSE,22,40628.57762
10,34,6/7/2013,FALSE,23,41592.3181
10,34,6/14/2013,FALSE,24,42551.19095
10,34,6/21/2013,FALSE,25,40591.84143
10,34,6/28/2013,FALSE,26,42787.36524
10,34,7/5/2013,FALSE,27,43504.37095
10,34,7/12/2013,FALSE,28,41789.26333
10,34,7/19/2013,FALSE,29,46790.27238
10,34,7/26/2013,FALSE,30,44863.0581
10,34,11/2/2012,FALSE,44,39856.255
10,34,11/9/2012,FALSE,45,55909.91125
10,34,11/16/2012,FALSE,46,48878.08625
10,34,11/30/2012,FALSE,48,46421.59875
10,34,12/7/2012,FALSE,49,57208.41625
10,34,12/14/2012,FALSE,50,53776.41
10,34,12/21/2012,FALSE,51,68766.71
10,34,12/28/2012,TRUE,52,36471.25375
10,34,2/8/2013,TRUE,6,50198.60619
10,34,11/23/2012,TRUE,47,61140.07875
10,35,1/4/2013,FALSE,1,7301.46125
10,35,1/11/2013,FALSE,2,7387.21625
10,35,1/18/2013,FALSE,3,7024.0475
10,35,1/25/2013,FALSE,4,8510.895
10,35,2/1/2013,FALSE,5,9252.091905
10,35,2/15/2013,FALSE,7,11163.57667
10,35,2/22/2013,FALSE,8,11843.50286
10,35,3/1/2013,FALSE,9,9726.478095
10,35,3/8/2013,FALSE,10,10103.50381
10,35,3/15/2013,FALSE,11,11111.7781
10,35,3/22/2013,FALSE,12,9641.53381
10,35,3/29/2013,FALSE,13,9393.62381
10,35,4/5/2013,FALSE,14,11372.35619
10,35,4/12/2013,FALSE,15,9704.956667
10,35,4/19/2013,FALSE,16,10839.70952
10,35,4/26/2013,FALSE,17,11213.59429
10,35,5/3/2013,FALSE,18,11285.14952
10,35,5/10/2013,FALSE,19,11665.71333
10,35,5/17/2013,FALSE,20,10932.63857
10,35,5/24/2013,FALSE,21,10929.62381
10,35,5/31/2013,FALSE,22,9607.510952
10,35,6/7/2013,FALSE,23,9462.199524
10,35,6/14/2013,FALSE,24,9242.038095
10,35,6/21/2013,FALSE,25,9363.026667
10,35,6/28/2013,FALSE,26,8078.905238
10,35,7/5/2013,FALSE,27,7983.582381
10,35,7/12/2013,FALSE,28,7697.08
10,35,7/19/2013,FALSE,29,8585.35381
10,35,7/26/2013,FALSE,30,7284.80619
10,35,11/2/2012,FALSE,44,7784.39375
10,35,11/9/2012,FALSE,45,10746.52625
10,35,11/16/2012,FALSE,46,9584.19375
10,35,11/30/2012,FALSE,48,9281.20875
10,35,12/7/2012,FALSE,49,12069.15
10,35,12/14/2012,FALSE,50,10950.60125
10,35,12/21/2012,FALSE,51,13698.09875
10,35,12/28/2012,TRUE,52,9122.36375
10,35,2/8/2013,TRUE,6,11722.67048
10,35,11/23/2012,TRUE,47,10453.84
10,36,1/4/2013,FALSE,1,175.265
10,36,1/11/2013,FALSE,2,815.32375
10,36,1/18/2013,FALSE,3,330.31625
10,36,1/25/2013,FALSE,4,87.6975
10,36,2/1/2013,FALSE,5,294.2257143
10,36,2/15/2013,FALSE,7,1620.261905
10,36,2/22/2013,FALSE,8,1542.642857
10,36,3/1/2013,FALSE,9,1325.333333
10,36,3/8/2013,FALSE,10,2067.785714
10,36,3/15/2013,FALSE,11,4476.57619
10,36,3/22/2013,FALSE,12,3617.095238
10,36,3/29/2013,FALSE,13,4643.47619
10,36,4/5/2013,FALSE,14,5357.504762
10,36,4/12/2013,FALSE,15,4523.119048
10,36,4/19/2013,FALSE,16,5458.666667
10,36,4/26/2013,FALSE,17,6562.119048
10,36,5/3/2013,FALSE,18,5606.857143
10,36,5/10/2013,FALSE,19,6142.214286
10,36,5/17/2013,FALSE,20,7591.309524
10,36,5/24/2013,FALSE,21,9930.504762
10,36,5/31/2013,FALSE,22,9442.772381
10,36,6/7/2013,FALSE,23,7973.761905
10,36,6/14/2013,FALSE,24,7983.77619
10,36,6/21/2013,FALSE,25,7877.190476
10,36,6/28/2013,FALSE,26,7894.095238
10,36,7/5/2013,FALSE,27,8101.452381
10,36,7/12/2013,FALSE,28,6096.207143
10,36,7/19/2013,FALSE,29,5107.214286
10,36,7/26/2013,FALSE,30,3780.97619
10,36,11/2/2012,FALSE,44,1963.5525
10,36,11/9/2012,FALSE,45,4569.71125
10,36,11/16/2012,FALSE,46,2614.8575
10,36,11/30/2012,FALSE,48,2452.69
10,36,12/7/2012,FALSE,49,3430.81
10,36,12/14/2012,FALSE,50,2820.30125
10,36,12/21/2012,FALSE,51,3468.34375
10,36,12/28/2012,TRUE,52,724.65
10,36,2/8/2013,TRUE,6,272.1714286
10,36,11/23/2012,TRUE,47,2354.53125
10,37,1/4/2013,FALSE,1,4269.435
10,37,1/11/2013,FALSE,2,3861.28125
10,37,1/18/2013,FALSE,3,3832.64125
10,37,1/25/2013,FALSE,4,3209.9225
10,37,2/1/2013,FALSE,5,3695.371905
10,37,2/15/2013,FALSE,7,4993.336667
10,37,2/22/2013,FALSE,8,4906.30619
10,37,3/1/2013,FALSE,9,4834.858571
10,37,3/8/2013,FALSE,10,4491.277143
10,37,3/15/2013,FALSE,11,4553.320952
10,37,3/22/2013,FALSE,12,3896.391429
10,37,3/29/2013,FALSE,13,4103.730952
10,37,4/5/2013,FALSE,14,4227.419524
10,37,4/12/2013,FALSE,15,3871.26
10,37,4/19/2013,FALSE,16,3678.439524
10,37,4/26/2013,FALSE,17,4207.402857
10,37,5/3/2013,FALSE,18,3949.855714
10,37,5/10/2013,FALSE,19,3607.604286
10,37,5/17/2013,FALSE,20,3884.861429
10,37,5/24/2013,FALSE,21,4364.497619
10,37,5/31/2013,FALSE,22,4225.217619
10,37,6/7/2013,FALSE,23,3819.988095
10,37,6/14/2013,FALSE,24,3841.859524
10,37,6/21/2013,FALSE,25,3930.152857
10,37,6/28/2013,FALSE,26,3860.898571
10,37,7/5/2013,FALSE,27,3831.452857
10,37,7/12/2013,FALSE,28,3379.128571
10,37,7/19/2013,FALSE,29,3317.672381
10,37,7/26/2013,FALSE,30,3508.133333
10,37,11/2/2012,FALSE,44,4033.25375
10,37,11/9/2012,FALSE,45,3826.73375
10,37,11/16/2012,FALSE,46,4022.525
10,37,11/30/2012,FALSE,48,3812.4375
10,37,12/7/2012,FALSE,49,4128.39625
10,37,12/14/2012,FALSE,50,4163.4275
10,37,12/21/2012,FALSE,51,3491.36875
10,37,12/28/2012,TRUE,52,3729.46125
10,37,2/8/2013,TRUE,6,4545.660952
10,37,11/23/2012,TRUE,47,3826.69375
10,38,1/4/2013,FALSE,1,105407.2388
10,38,1/11/2013,FALSE,2,104962.935
10,38,1/18/2013,FALSE,3,106357.0875
10,38,1/25/2013,FALSE,4,111173.1238
10,38,2/1/2013,FALSE,5,100134.241
10,38,2/15/2013,FALSE,7,104900.549
10,38,2/22/2013,FALSE,8,103374.7886
10,38,3/1/2013,FALSE,9,110266.9933
10,38,3/8/2013,FALSE,10,102658.4929
10,38,3/15/2013,FALSE,11,102217.6114
10,38,3/22/2013,FALSE,12,104758.7395
10,38,3/29/2013,FALSE,13,102332.9862
10,38,4/5/2013,FALSE,14,92345.6619
10,38,4/12/2013,FALSE,15,101302.8314
10,38,4/19/2013,FALSE,16,102803.9738
10,38,4/26/2013,FALSE,17,86624.58333
10,38,5/3/2013,FALSE,18,98504.68143
10,38,5/10/2013,FALSE,19,96812.16476
10,38,5/17/2013,FALSE,20,87135.66381
10,38,5/24/2013,FALSE,21,86321.29714
10,38,5/31/2013,FALSE,22,86507.69143
10,38,6/7/2013,FALSE,23,86169.54762
10,38,6/14/2013,FALSE,24,84394.83952
10,38,6/21/2013,FALSE,25,86136
10,38,6/28/2013,FALSE,26,79595.58571
10,38,7/5/2013,FALSE,27,77033.88238
10,38,7/12/2013,FALSE,28,85202.17667
10,38,7/19/2013,FALSE,29,82118.45143
10,38,7/26/2013,FALSE,30,84279.65429
10,38,11/2/2012,FALSE,44,89137.025
10,38,11/9/2012,FALSE,45,95857.83
10,38,11/16/2012,FALSE,46,83789.40625
10,38,11/30/2012,FALSE,48,106123.6263
10,38,12/7/2012,FALSE,49,106993.8938
10,38,12/14/2012,FALSE,50,86321.38375
10,38,12/21/2012,FALSE,51,93831.23375
10,38,12/28/2012,TRUE,52,85595.21375
10,38,2/8/2013,TRUE,6,107150.03
10,38,11/23/2012,TRUE,47,69705.9075
10,40,1/4/2013,FALSE,1,102807.4838
10,40,1/11/2013,FALSE,2,104874.4613
10,40,1/18/2013,FALSE,3,103788.8163
10,40,1/25/2013,FALSE,4,103079.025
10,40,2/1/2013,FALSE,5,109983.8486
10,40,2/15/2013,FALSE,7,112316.7819
10,40,2/22/2013,FALSE,8,108206.3238
10,40,3/1/2013,FALSE,9,113128.779
10,40,3/8/2013,FALSE,10,112423.4157
10,40,3/15/2013,FALSE,11,108360.4752
10,40,3/22/2013,FALSE,12,104088.411
10,40,3/29/2013,FALSE,13,102405.6452
10,40,4/5/2013,FALSE,14,107949.6238
10,40,4/12/2013,FALSE,15,101165.7519
10,40,4/19/2013,FALSE,16,102452.5319
10,40,4/26/2013,FALSE,17,96546.6219
10,40,5/3/2013,FALSE,18,102416.3195
10,40,5/10/2013,FALSE,19,99828.27571
10,40,5/17/2013,FALSE,20,97788.05667
10,40,5/24/2013,FALSE,21,97270.23286
10,40,5/31/2013,FALSE,22,95080.37286
10,40,6/7/2013,FALSE,23,96298.68429
10,40,6/14/2013,FALSE,24,96740.58571
10,40,6/21/2013,FALSE,25,92057.60762
10,40,6/28/2013,FALSE,26,91564.64
10,40,7/5/2013,FALSE,27,93181.09095
10,40,7/12/2013,FALSE,28,94235.00571
10,40,7/19/2013,FALSE,29,92457.24286
10,40,7/26/2013,FALSE,30,91762.92524
10,40,11/2/2012,FALSE,44,98658.47625
10,40,11/9/2012,FALSE,45,101555.6863
10,40,11/16/2012,FALSE,46,93772.80875
10,40,11/30/2012,FALSE,48,100240.7325
10,40,12/7/2012,FALSE,49,102162.2963
10,40,12/14/2012,FALSE,50,100390.4613
10,40,12/21/2012,FALSE,51,104641.8225
10,40,12/28/2012,TRUE,52,89668.26625
10,40,2/8/2013,TRUE,6,115840.34
10,40,11/23/2012,TRUE,47,84342.75
10,41,1/4/2013,FALSE,1,4438.7225
10,41,1/11/2013,FALSE,2,5242.7075
10,41,1/18/2013,FALSE,3,5861.29125
10,41,1/25/2013,FALSE,4,6255.47875
10,41,2/1/2013,FALSE,5,8257.203333
10,41,2/15/2013,FALSE,7,9235.112381
10,41,2/22/2013,FALSE,8,9336.032857
10,41,3/1/2013,FALSE,9,8037.688095
10,41,3/8/2013,FALSE,10,8853.28381
10,41,3/15/2013,FALSE,11,10740.9
10,41,3/22/2013,FALSE,12,12077.21333
10,41,3/29/2013,FALSE,13,9770.691905
10,41,4/5/2013,FALSE,14,9674.189524
10,41,4/12/2013,FALSE,15,7746.184762
10,41,4/19/2013,FALSE,16,5889.410952
10,41,4/26/2013,FALSE,17,5882.098571
10,41,5/3/2013,FALSE,18,6330.231905
10,41,5/10/2013,FALSE,19,6665.355714
10,41,5/17/2013,FALSE,20,6833.637619
10,41,5/24/2013,FALSE,21,6275.939048
10,41,5/31/2013,FALSE,22,5986.109524
10,41,6/7/2013,FALSE,23,5499.200952
10,41,6/14/2013,FALSE,24,8165.609048
10,41,6/21/2013,FALSE,25,8519.485238
10,41,6/28/2013,FALSE,26,8033.849524
10,41,7/5/2013,FALSE,27,7573.931905
10,41,7/12/2013,FALSE,28,8736.472381
10,41,7/19/2013,FALSE,29,9299.94381
10,41,7/26/2013,FALSE,30,8924.476667
10,41,11/2/2012,FALSE,44,15591.8875
10,41,11/9/2012,FALSE,45,19679
10,41,11/16/2012,FALSE,46,13745.28125
10,41,11/30/2012,FALSE,48,19718.42125
10,41,12/7/2012,FALSE,49,23609.61375
10,41,12/14/2012,FALSE,50,26024.665
10,41,12/21/2012,FALSE,51,41687.74125
10,41,12/28/2012,TRUE,52,10280.765
10,41,2/8/2013,TRUE,6,10446.31381
10,41,11/23/2012,TRUE,47,20802.23125
10,42,1/4/2013,FALSE,1,12034.2125
10,42,1/11/2013,FALSE,2,12466.47375
10,42,1/18/2013,FALSE,3,12558.645
10,42,1/25/2013,FALSE,4,10956.46875
10,42,2/1/2013,FALSE,5,11920.85952
10,42,2/15/2013,FALSE,7,12552.88667
10,42,2/22/2013,FALSE,8,13687.84048
10,42,3/1/2013,FALSE,9,12377.73619
10,42,3/8/2013,FALSE,10,13484.05381
10,42,3/15/2013,FALSE,11,12289.12143
10,42,3/22/2013,FALSE,12,11792.67238
10,42,3/29/2013,FALSE,13,11772.87048
10,42,4/5/2013,FALSE,14,12333.23619
10,42,4/12/2013,FALSE,15,11849.55476
10,42,4/19/2013,FALSE,16,11896.20571
10,42,4/26/2013,FALSE,17,11482.95619
10,42,5/3/2013,FALSE,18,12369.52524
10,42,5/10/2013,FALSE,19,11569.16619
10,42,5/17/2013,FALSE,20,11769.54571
10,42,5/24/2013,FALSE,21,12818.23048
10,42,5/31/2013,FALSE,22,12079.64619
10,42,6/7/2013,FALSE,23,12018.26905
10,42,6/14/2013,FALSE,24,11582.64762
10,42,6/21/2013,FALSE,25,11367.52905
10,42,6/28/2013,FALSE,26,11801.11667
10,42,7/5/2013,FALSE,27,11191.61905
10,42,7/12/2013,FALSE,28,11548.63905
10,42,7/19/2013,FALSE,29,11361.03905
10,42,7/26/2013,FALSE,30,10211.5519
10,42,11/2/2012,FALSE,44,12123.34375
10,42,11/9/2012,FALSE,45,11570.1625
10,42,11/16/2012,FALSE,46,11757.2125
10,42,11/30/2012,FALSE,48,11257.52125
10,42,12/7/2012,FALSE,49,10724.34
10,42,12/14/2012,FALSE,50,10941.63375
10,42,12/21/2012,FALSE,51,10860.15875
10,42,12/28/2012,TRUE,52,10946.04125
10,42,2/8/2013,TRUE,6,12423.87524
10,42,11/23/2012,TRUE,47,11565.35625
10,44,1/4/2013,FALSE,1,7887.045
10,44,1/11/2013,FALSE,2,8666.155
10,44,1/18/2013,FALSE,3,7405.2775
10,44,1/25/2013,FALSE,4,8599.6675
10,44,2/1/2013,FALSE,5,9176.512857
10,44,2/15/2013,FALSE,7,9293.078571
10,44,2/22/2013,FALSE,8,8206.60619
10,44,3/1/2013,FALSE,9,8382.13381
10,44,3/8/2013,FALSE,10,8471.618095
10,44,3/15/2013,FALSE,11,7879.805238
10,44,3/22/2013,FALSE,12,8066.511429
10,44,3/29/2013,FALSE,13,8212.513333
10,44,4/5/2013,FALSE,14,8110.378571
10,44,4/12/2013,FALSE,15,7869.902381
10,44,4/19/2013,FALSE,16,7019.268571
10,44,4/26/2013,FALSE,17,8051.084286
10,44,5/3/2013,FALSE,18,8161.09381
10,44,5/10/2013,FALSE,19,8396.80381
10,44,5/17/2013,FALSE,20,8264.542381
10,44,5/24/2013,FALSE,21,8185.38
10,44,5/31/2013,FALSE,22,7869.21619
10,44,6/7/2013,FALSE,23,7677.848095
10,44,6/14/2013,FALSE,24,7844.974762
10,44,6/21/2013,FALSE,25,7945.03381
10,44,6/28/2013,FALSE,26,7604.250952
10,44,7/5/2013,FALSE,27,7298.28619
10,44,7/12/2013,FALSE,28,7670.204762
10,44,7/19/2013,FALSE,29,7934.580952
10,44,7/26/2013,FALSE,30,8321.667143
10,44,11/2/2012,FALSE,44,10209.35625
10,44,11/9/2012,FALSE,45,10055.1225
10,44,11/16/2012,FALSE,46,10768.885
10,44,11/30/2012,FALSE,48,12408.2075
10,44,12/7/2012,FALSE,49,13432.31875
10,44,12/14/2012,FALSE,50,15207.59875
10,44,12/21/2012,FALSE,51,16373.96875
10,44,12/28/2012,TRUE,52,8316.45375
10,44,2/8/2013,TRUE,6,10290.18429
10,44,11/23/2012,TRUE,47,13392.4475
10,45,11/23/2012,TRUE,47,14.4
10,46,1/4/2013,FALSE,1,44315.245
10,46,1/11/2013,FALSE,2,46979.87
10,46,1/18/2013,FALSE,3,48149.495
10,46,1/25/2013,FALSE,4,46416.085
10,46,2/1/2013,FALSE,5,52250.94524
10,46,2/15/2013,FALSE,7,55216.83286
10,46,2/22/2013,FALSE,8,55084.39476
10,46,3/1/2013,FALSE,9,56304.71143
10,46,3/8/2013,FALSE,10,57871.80333
10,46,3/15/2013,FALSE,11,59088.94714
10,46,3/22/2013,FALSE,12,56345.08286
10,46,3/29/2013,FALSE,13,56266.7719
10,46,4/5/2013,FALSE,14,64950.90286
10,46,4/12/2013,FALSE,15,57913.25762
10,46,4/19/2013,FALSE,16,58739.62857
10,46,4/26/2013,FALSE,17,56903.81381
10,46,5/3/2013,FALSE,18,61277.18762
10,46,5/10/2013,FALSE,19,57417.50381
10,46,5/17/2013,FALSE,20,58027.00286
10,46,5/24/2013,FALSE,21,62339.23619
10,46,5/31/2013,FALSE,22,62048.99286
10,46,6/7/2013,FALSE,23,61262.44333
10,46,6/14/2013,FALSE,24,62061.2819
10,46,6/21/2013,FALSE,25,56868.61429
10,46,6/28/2013,FALSE,26,57371.92476
10,46,7/5/2013,FALSE,27,56497.1619
10,46,7/12/2013,FALSE,28,54505.9481
10,46,7/19/2013,FALSE,29,55063.99714
10,46,7/26/2013,FALSE,30,53979.78667
10,46,11/2/2012,FALSE,44,51721.995
10,46,11/9/2012,FALSE,45,51545.38875
10,46,11/16/2012,FALSE,46,50148.20625
10,46,11/30/2012,FALSE,48,58227.1475
10,46,12/7/2012,FALSE,49,67889.04
10,46,12/14/2012,FALSE,50,75397.925
10,46,12/21/2012,FALSE,51,110144.9888
10,46,12/28/2012,TRUE,52,61672.29
10,46,2/8/2013,TRUE,6,59380.81
10,46,11/23/2012,TRUE,47,56344.97875
10,47,4/5/2013,FALSE,14,
10,47,4/12/2013,FALSE,15,71.25
10,47,11/30/2012,FALSE,48,
10,47,12/7/2012,FALSE,49,
10,47,12/14/2012,FALSE,50,-41
10,47,4/19/2013,FALSE,16,
10,47,7/5/2013,FALSE,27,
10,47,12/28/2012,TRUE,52,
10,47,2/8/2013,TRUE,6,-498
10,48,1/4/2013,FALSE,1,1737.125
10,48,1/11/2013,FALSE,2,2723.75
10,48,1/18/2013,FALSE,3,1186.25
10,48,1/25/2013,FALSE,4,1709.375
10,48,2/1/2013,FALSE,5,2361.952381
10,48,2/15/2013,FALSE,7,2234.761905
10,48,2/22/2013,FALSE,8,1585.285714
10,48,3/1/2013,FALSE,9,954.4285714
10,48,3/8/2013,FALSE,10,2276.428571
10,48,3/15/2013,FALSE,11,2115.952381
10,48,3/22/2013,FALSE,12,2624.857143
10,48,3/29/2013,FALSE,13,3500.285714
10,48,4/5/2013,FALSE,14,2252.095238
10,48,4/12/2013,FALSE,15,1243.666667
10,48,4/19/2013,FALSE,16,1497.861905
10,48,4/26/2013,FALSE,17,1242.47619
10,48,5/3/2013,FALSE,18,2384
10,48,5/10/2013,FALSE,19,2357.619048
10,48,5/17/2013,FALSE,20,982.952381
10,48,5/24/2013,FALSE,21,2764.142857
10,48,5/31/2013,FALSE,22,879.1904762
10,48,6/7/2013,FALSE,23,1314.857143
10,48,6/14/2013,FALSE,24,1630.952381
10,48,6/21/2013,FALSE,25,1944.190476
10,48,6/28/2013,FALSE,26,1857.666667
10,48,7/5/2013,FALSE,27,1360.714286
10,48,7/12/2013,FALSE,28,2076.238095
10,48,7/19/2013,FALSE,29,1886
10,48,7/26/2013,FALSE,30,2612.809524
10,48,11/2/2012,FALSE,44,2572.25
10,48,11/9/2012,FALSE,45,2983.625
10,48,11/16/2012,FALSE,46,4046.5
10,48,11/30/2012,FALSE,48,3213.6625
10,48,12/7/2012,FALSE,49,2554.1375
10,48,12/14/2012,FALSE,50,3735
10,48,12/21/2012,FALSE,51,6264.375
10,48,12/28/2012,TRUE,52,3871.5
10,48,2/8/2013,TRUE,6,1672.904762
10,48,11/23/2012,TRUE,47,4363.5
10,49,1/4/2013,FALSE,1,18268.54375
10,49,1/11/2013,FALSE,2,21121.3525
10,49,1/18/2013,FALSE,3,20985.735
10,49,1/25/2013,FALSE,4,21131.4
10,49,2/1/2013,FALSE,5,19579.39143
10,49,2/15/2013,FALSE,7,24734.67571
10,49,2/22/2013,FALSE,8,23610.50762
10,49,3/1/2013,FALSE,9,22446.10905
10,49,3/8/2013,FALSE,10,22073.34476
10,49,3/15/2013,FALSE,11,24843.60667
10,49,3/22/2013,FALSE,12,23685.02048
10,49,3/29/2013,FALSE,13,21646.7581
10,49,4/5/2013,FALSE,14,22558.93429
10,49,4/12/2013,FALSE,15,19748.38714
10,49,4/19/2013,FALSE,16,19642.93571
10,49,4/26/2013,FALSE,17,21936.97143
10,49,5/3/2013,FALSE,18,17909.48
10,49,5/10/2013,FALSE,19,19547.78381
10,49,5/17/2013,FALSE,20,20564.14095
10,49,5/24/2013,FALSE,21,19983.34476
10,49,5/31/2013,FALSE,22,17000.72714
10,49,6/7/2013,FALSE,23,21326.94524
10,49,6/14/2013,FALSE,24,19245.90905
10,49,6/21/2013,FALSE,25,19446.40667
10,49,6/28/2013,FALSE,26,20969.20429
10,49,7/5/2013,FALSE,27,18189.11238
10,49,7/12/2013,FALSE,28,21016.45762
10,49,7/19/2013,FALSE,29,18678.06
10,49,7/26/2013,FALSE,30,20510.14714
10,49,11/2/2012,FALSE,44,17693.0925
10,49,11/9/2012,FALSE,45,20177.7325
10,49,11/16/2012,FALSE,46,16572.45875
10,49,11/30/2012,FALSE,48,15694.55
10,49,12/7/2012,FALSE,49,13777.27125
10,49,12/14/2012,FALSE,50,17147.29875
10,49,12/21/2012,FALSE,51,19770.79125
10,49,12/28/2012,TRUE,52,17298.0325
10,49,2/8/2013,TRUE,6,23910.94857
10,49,11/23/2012,TRUE,47,13205.7575
10,50,1/4/2013,FALSE,1,4398.875
10,50,1/11/2013,FALSE,2,4643.125
10,50,1/18/2013,FALSE,3,4209.125
10,50,1/25/2013,FALSE,4,4664.875
10,50,2/1/2013,FALSE,5,4231.904762
10,50,2/15/2013,FALSE,7,4676.428571
10,50,2/22/2013,FALSE,8,4278.571429
10,50,3/1/2013,FALSE,9,4745.142857
10,50,3/8/2013,FALSE,10,4311.904762
10,50,3/15/2013,FALSE,11,4343.857143
10,50,3/22/2013,FALSE,12,4730.761905
10,50,3/29/2013,FALSE,13,4369.714286
10,50,4/5/2013,FALSE,14,4955.952381
10,50,4/12/2013,FALSE,15,4779.857143
10,50,4/19/2013,FALSE,16,4543.238095
10,50,4/26/2013,FALSE,17,4094.238095
10,50,5/3/2013,FALSE,18,4123.52381
10,50,5/10/2013,FALSE,19,4960
10,50,5/17/2013,FALSE,20,4557.52381
10,50,5/24/2013,FALSE,21,4331.857143
10,50,5/31/2013,FALSE,22,4138.571429
10,50,6/7/2013,FALSE,23,4395.095238
10,50,6/14/2013,FALSE,24,4514.52381
