Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
7,2/19/2010,27.28,2.55,NA,NA,NA,NA,NA,189.5340998,9.014,FALSE
7,2/26/2010,24.91,2.586,NA,NA,NA,NA,NA,189.6018023,9.014,FALSE
7,3/5/2010,35.86,2.62,NA,NA,NA,NA,NA,189.6695049,9.014,FALSE
7,3/12/2010,27.25,2.684,NA,NA,NA,NA,NA,189.7372075,9.014,FALSE
7,3/19/2010,29.04,2.692,NA,NA,NA,NA,NA,189.734262,9.014,FALSE
7,3/26/2010,23.33,2.717,NA,NA,NA,NA,NA,189.7195417,9.014,FALSE
7,4/2/2010,38.26,2.725,NA,NA,NA,NA,NA,189.7048215,8.963,FALSE
7,4/9/2010,33.79,2.75,NA,NA,NA,NA,NA,189.6901012,8.963,FALSE
7,4/16/2010,41.89,2.765,NA,NA,NA,NA,NA,189.6628845,8.963,FALSE
7,4/23/2010,43.07,2.776,NA,NA,NA,NA,NA,189.6190057,8.963,FALSE
7,4/30/2010,38.99,2.766,NA,NA,NA,NA,NA,189.575127,8.963,FALSE
7,5/7/2010,40.07,2.771,NA,NA,NA,NA,NA,189.5312483,8.963,FALSE
7,5/14/2010,41.41,2.788,NA,NA,NA,NA,NA,189.4904116,8.963,FALSE
7,5/21/2010,46.6,2.776,NA,NA,NA,NA,NA,189.467827,8.963,FALSE
7,5/28/2010,54.24,2.737,NA,NA,NA,NA,NA,189.4452425,8.963,FALSE
7,6/4/2010,53.63,2.7,NA,NA,NA,NA,NA,189.422658,8.963,FALSE
7,6/11/2010,63.59,2.684,NA,NA,NA,NA,NA,189.4000734,8.963,FALSE
7,6/18/2010,52.7,2.674,NA,NA,NA,NA,NA,189.4185259,8.963,FALSE
7,6/25/2010,59.94,2.715,NA,NA,NA,NA,NA,189.4533931,8.963,FALSE
7,7/2/2010,61.31,2.728,NA,NA,NA,NA,NA,189.4882603,9.017,FALSE
7,7/9/2010,58,2.711,NA,NA,NA,NA,NA,189.5231276,9.017,FALSE
7,7/16/2010,62.19,2.699,NA,NA,NA,NA,NA,189.6125456,9.017,FALSE
7,7/23/2010,64.64,2.691,NA,NA,NA,NA,NA,189.774698,9.017,FALSE
7,7/30/2010,66.07,2.69,NA,NA,NA,NA,NA,189.9368504,9.017,FALSE
7,8/6/2010,61.7,2.69,NA,NA,NA,NA,NA,190.0990028,9.017,FALSE
7,8/13/2010,60.13,2.723,NA,NA,NA,NA,NA,190.2611552,9.017,FALSE
7,8/20/2010,59.59,2.732,NA,NA,NA,NA,NA,190.2948237,9.017,FALSE
7,8/27/2010,57.57,2.731,NA,NA,NA,NA,NA,190.3284922,9.017,FALSE
7,9/3/2010,49.84,2.773,NA,NA,NA,NA,NA,190.3621607,9.017,FALSE
7,9/10/2010,48.5,2.78,NA,NA,NA,NA,NA,190.3958293,9.017,TRUE
7,9/17/2010,48.56,2.8,NA,NA,NA,NA,NA,190.4688287,9.017,FALSE
7,9/24/2010,47.55,2.793,NA,NA,NA,NA,NA,190.5713264,9.017,FALSE
7,10/1/2010,49.99,2.759,NA,NA,NA,NA,NA,190.6738241,9.137,FALSE
7,10/8/2010,44.13,2.745,NA,NA,NA,NA,NA,190.7763218,9.137,FALSE
7,10/15/2010,35.86,2.762,NA,NA,NA,NA,NA,190.8623087,9.137,FALSE
7,10/22/2010,36.84,2.762,NA,NA,NA,NA,NA,190.9070184,9.137,FALSE
7,10/29/2010,34.78,2.748,NA,NA,NA,NA,NA,190.951728,9.137,FALSE
7,11/5/2010,49.44,2.729,NA,NA,NA,NA,NA,190.9964377,9.137,FALSE
7,11/12/2010,22.12,2.737,NA,NA,NA,NA,NA,191.0411474,9.137,FALSE
7,11/19/2010,25.56,2.758,NA,NA,NA,NA,NA,191.0312172,9.137,FALSE
7,11/26/2010,17.95,2.742,NA,NA,NA,NA,NA,191.0121805,9.137,TRUE
7,12/3/2010,21.88,2.712,NA,NA,NA,NA,NA,190.9931437,9.137,FALSE
7,12/10/2010,24.24,2.728,NA,NA,NA,NA,NA,190.9741069,9.137,FALSE
7,12/17/2010,20.74,2.778,NA,NA,NA,NA,NA,191.0303376,9.137,FALSE
7,12/24/2010,26.04,2.781,NA,NA,NA,NA,NA,191.1430189,9.137,FALSE
7,12/31/2010,13.76,2.829,NA,NA,NA,NA,NA,191.2557002,9.137,TRUE
7,1/7/2011,10.09,2.882,NA,NA,NA,NA,NA,191.3683815,8.818,FALSE
7,1/14/2011,11.32,2.911,NA,NA,NA,NA,NA,191.4784939,8.818,FALSE
7,1/21/2011,25.4,2.973,NA,NA,NA,NA,NA,191.5731924,8.818,FALSE
7,1/28/2011,10.11,3.008,NA,NA,NA,NA,NA,191.667891,8.818,FALSE
7,2/4/2011,-2.06,3.011,NA,NA,NA,NA,NA,191.7625895,8.818,FALSE
7,2/11/2011,10.24,3.037,NA,NA,NA,NA,NA,191.8572881,8.818,TRUE
7,2/18/2011,17.3,3.051,NA,NA,NA,NA,NA,191.9178331,8.818,FALSE
7,2/25/2011,17.46,3.101,NA,NA,NA,NA,NA,191.9647167,8.818,FALSE
7,3/4/2011,21.84,3.232,NA,NA,NA,NA,NA,192.0116004,8.818,FALSE
7,3/11/2011,20.7,3.372,NA,NA,NA,NA,NA,192.058484,8.818,FALSE
7,3/18/2011,27.69,3.406,NA,NA,NA,NA,NA,192.1237981,8.818,FALSE
7,3/25/2011,25.69,3.414,NA,NA,NA,NA,NA,192.1964844,8.818,FALSE
7,4/1/2011,24.83,3.461,NA,NA,NA,NA,NA,192.2691707,8.595,FALSE
7,4/8/2011,30.64,3.532,NA,NA,NA,NA,NA,192.3418571,8.595,FALSE
7,4/15/2011,27.79,3.611,NA,NA,NA,NA,NA,192.4225954,8.595,FALSE
7,4/22/2011,31.84,3.636,NA,NA,NA,NA,NA,192.5234638,8.595,FALSE
7,4/29/2011,26.79,3.663,NA,NA,NA,NA,NA,192.6243322,8.595,FALSE
7,5/6/2011,26.54,3.735,NA,NA,NA,NA,NA,192.7252006,8.595,FALSE
7,5/13/2011,36.61,3.767,NA,NA,NA,NA,NA,192.826069,8.595,FALSE
7,5/20/2011,36.16,3.828,NA,NA,NA,NA,NA,192.831317,8.595,FALSE
7,5/27/2011,37.51,3.795,NA,NA,NA,NA,NA,192.8365651,8.595,FALSE
7,6/3/2011,45.77,3.763,NA,NA,NA,NA,NA,192.8418131,8.595,FALSE
7,6/10/2011,53.3,3.735,NA,NA,NA,NA,NA,192.8470612,8.595,FALSE
7,6/17/2011,48.79,3.697,NA,NA,NA,NA,NA,192.9034759,8.595,FALSE
7,6/24/2011,46.85,3.661,NA,NA,NA,NA,NA,192.9982655,8.595,FALSE
7,7/1/2011,58.54,3.597,NA,NA,NA,NA,NA,193.0930552,8.622,FALSE
7,7/8/2011,59.08,3.54,NA,NA,NA,NA,NA,193.1878448,8.622,FALSE
7,7/15/2011,54.37,3.532,NA,NA,NA,NA,NA,193.3125484,8.622,FALSE
7,7/22/2011,56.22,3.545,NA,NA,NA,NA,NA,193.5120367,8.622,FALSE
7,7/29/2011,56.66,3.547,NA,NA,NA,NA,NA,193.711525,8.622,FALSE
7,8/5/2011,55.91,3.554,NA,NA,NA,NA,NA,193.9110133,8.622,FALSE
7,8/12/2011,54.56,3.542,NA,NA,NA,NA,NA,194.1105017,8.622,FALSE
7,8/19/2011,56.06,3.499,NA,NA,NA,NA,NA,194.2500634,8.622,FALSE
7,8/26/2011,57.6,3.485,NA,NA,NA,NA,NA,194.3796374,8.622,FALSE
7,9/2/2011,53.4,3.511,NA,NA,NA,NA,NA,194.5092113,8.622,FALSE
7,9/9/2011,45.61,3.566,NA,NA,NA,NA,NA,194.6387853,8.622,TRUE
7,9/16/2011,43.67,3.596,NA,NA,NA,NA,NA,194.7419707,8.622,FALSE
7,9/23/2011,43.67,3.581,NA,NA,NA,NA,NA,194.8099713,8.622,FALSE
7,9/30/2011,47.34,3.538,NA,NA,NA,NA,NA,194.8779718,8.622,FALSE
7,10/7/2011,40.65,3.498,NA,NA,NA,NA,NA,194.9459724,8.513,FALSE
7,10/14/2011,32.65,3.491,NA,NA,NA,NA,NA,195.0261012,8.513,FALSE
7,10/21/2011,37.49,3.548,NA,NA,NA,NA,NA,195.1789994,8.513,FALSE
7,10/28/2011,28.82,3.55,NA,NA,NA,NA,NA,195.3318977,8.513,FALSE
7,11/4/2011,23.41,3.527,NA,NA,NA,NA,NA,195.4847959,8.513,FALSE
7,11/11/2011,19.53,3.505,3307.6,1431.65,143.06,1330.31,1680.9,195.6376941,8.513,FALSE
7,11/18/2011,29.53,3.479,3221.47,1229.96,7.35,494.15,3947.57,195.7184713,8.513,FALSE
7,11/25/2011,27.6,3.424,35.94,6.47,41487.59,12,905.95,195.7704,8.513,TRUE
7,12/2/2011,20.38,3.378,2229.32,6.47,738.42,1630.88,11534.89,195.8223287,8.513,FALSE
7,12/9/2011,11.17,3.331,3393.21,NA,94.93,589.44,3067.9,195.8742575,8.513,FALSE
7,12/16/2011,15.2,3.266,2089.28,0.09,168.73,439.97,1899.74,195.9841685,8.513,FALSE
7,12/23/2011,12.19,3.173,519.82,0.15,483.1,41.51,1313.38,196.1713893,8.513,FALSE
7,12/30/2011,15.56,3.119,2026.82,17021.3,113.19,144.93,1178.13,196.3586101,8.513,TRUE
7,1/6/2012,18.67,3.095,2373.44,11519.36,7.26,162.72,4504.47,196.5458309,8.256,FALSE
7,1/13/2012,7.46,3.077,3167.26,5926.48,0.54,191.84,1415.69,196.7330517,8.256,FALSE
7,1/20/2012,27.41,3.055,1967.73,2791.5,0.73,213.86,4297.27,196.7796652,8.256,FALSE
7,1/27/2012,26.9,3.038,747.21,559.46,NA,47,2332.92,196.8262786,8.256,FALSE
7,2/3/2012,22.2,3.031,56917.7,1839.82,4.53,16241.73,2414.97,196.8728921,8.256,FALSE
7,2/10/2012,18.79,3.103,13100.37,3096.6,1.73,4854.7,6266.04,196.9195056,8.256,TRUE
7,2/17/2012,27.03,3.113,5453.54,4918.31,1.88,1838.98,5303.89,196.9432711,8.256,FALSE
7,2/24/2012,24.41,3.129,10170.57,4331.71,93.06,2699.15,3456.7,196.9499007,8.256,FALSE
7,3/2/2012,21.64,3.191,41848.34,2326.08,139.2,15505,1348.86,196.9565303,8.256,FALSE
7,3/9/2012,30.1,3.286,12144.9,1178.96,2.18,996.02,2221.16,196.9631599,8.256,FALSE
7,3/16/2012,37.29,3.486,2980.91,3.28,2.55,3440.61,1127.01,197.0457208,8.256,FALSE
7,3/23/2012,35.06,3.664,8458.87,NA,3.84,293.35,1493.28,197.2295234,8.256,FALSE
7,3/30/2012,44.99,3.75,8460.02,2.4,9.25,385.22,1666.6,197.4133259,8.256,FALSE
7,4/6/2012,44.29,3.854,7550.89,NA,21.98,1156.2,3500.91,197.5971285,8.09,FALSE
7,4/13/2012,41.43,3.901,1662.2,1555.57,15.47,776.66,1377.63,197.780931,8.09,FALSE
7,4/20/2012,39.3,3.936,2114.64,863.38,14.21,549.62,1509.05,197.7227385,8.09,FALSE
7,4/27/2012,51.49,3.927,819.48,NA,45.94,49.82,1209.89,197.664546,8.09,FALSE
7,5/4/2012,45.38,3.903,6018.32,NA,69.97,1590.01,1521.53,197.6063534,8.09,FALSE
7,5/11/2012,48.54,3.87,24426.8,NA,4.8,402.53,2012.64,197.5481609,8.09,FALSE
7,5/18/2012,49.41,3.837,3225.22,NA,24.83,508.1,1897.92,197.5553137,8.09,FALSE
7,5/25/2012,50.6,3.804,5126.54,NA,90.05,483.27,2236.31,197.5886046,8.09,FALSE
7,6/1/2012,55.06,3.764,2427.12,NA,98.67,1349.72,2112.74,197.6218954,8.09,FALSE
7,6/8/2012,63.07,3.741,3729.69,76.6,0.12,444.64,3495.06,197.6551863,8.09,FALSE
7,6/15/2012,59.33,3.723,16717.38,119.4,0.65,677.29,1144.07,197.692292,8.09,FALSE
7,6/22/2012,63.69,3.735,12407.71,352.1,0.09,1239.04,1533.86,197.7389345,8.09,FALSE
7,6/29/2012,68.84,3.693,1246.74,425.6,NA,42,1200.17,197.785577,8.09,FALSE
7,7/6/2012,64.67,3.646,2779.97,326.2,5.07,2112.68,1548.33,197.8322195,7.872,FALSE
7,7/13/2012,64.21,3.613,1562.86,85.7,0.35,424.66,57029.78,197.8788621,7.872,FALSE
7,7/20/2012,62.87,3.585,1182.59,114.37,11.37,198.49,2423.07,197.9290378,7.872,FALSE
7,7/27/2012,64.6,3.57,1064.81,688.66,3.45,1264.45,2007.5,197.9792136,7.872,FALSE
7,8/3/2012,61.83,3.528,9468.47,109.88,2.88,8606.99,1605.62,198.0293893,7.872,FALSE
7,8/10/2012,63.41,3.509,4032.28,26.2,55.79,2124.61,960.59,198.0795651,7.872,FALSE
7,8/17/2012,59.66,3.545,1266.82,34.6,46.86,1649.91,1421.44,198.1001057,7.872,FALSE
7,8/24/2012,59.27,3.558,2534.52,19.6,1.86,1627.26,3915.85,198.0984199,7.872,FALSE
7,8/31/2012,60.46,3.556,6246.07,9,16.35,2482.01,1225.36,198.0967341,7.872,FALSE
7,9/7/2012,57.84,3.596,5069.74,NA,10.15,817.15,2158.82,198.0950484,7.872,TRUE
7,9/14/2012,53.66,3.659,3180.52,NA,5.03,709.04,5384.1,198.1267184,7.872,FALSE
7,9/21/2012,51.77,3.765,4113.14,12,3,344.2,4693.52,198.358523,7.872,FALSE
7,9/28/2012,50.64,3.789,3735.2,6.91,4.5,917.2,1793.35,198.5903276,7.872,FALSE
7,10/5/2012,48.43,3.779,2955.56,NA,9.9,2240.78,1324.84,198.8221322,7.557,FALSE
7,10/12/2012,41.43,3.76,302.62,NA,3.72,375.75,514.23,199.0539368,7.557,FALSE
7,10/19/2012,43.01,3.75,2034.63,NA,0.5,298.55,4163.41,199.1481963,7.557,FALSE
7,10/26/2012,42.53,3.686,2818.42,24.03,2.97,343.26,1064.56,199.2195317,7.557,FALSE
8,2/5/2010,34.14,2.572,NA,NA,NA,NA,NA,214.4714512,6.299,FALSE
8,2/12/2010,33.34,2.548,NA,NA,NA,NA,NA,214.6214189,6.299,TRUE
8,2/19/2010,39.1,2.514,NA,NA,NA,NA,NA,214.6664878,6.299,FALSE
8,2/26/2010,37.91,2.561,NA,NA,NA,NA,NA,214.6940735,6.299,FALSE
8,3/5/2010,45.64,2.625,NA,NA,NA,NA,NA,214.7216592,6.299,FALSE
8,3/12/2010,49.76,2.667,NA,NA,NA,NA,NA,214.7492449,6.299,FALSE
8,3/19/2010,47.26,2.72,NA,NA,NA,NA,NA,214.5764954,6.299,FALSE
8,3/26/2010,46.51,2.732,NA,NA,NA,NA,NA,214.3703567,6.299,FALSE
8,4/2/2010,60.18,2.719,NA,NA,NA,NA,NA,214.164218,6.29,FALSE
8,4/9/2010,59.25,2.77,NA,NA,NA,NA,NA,213.9580793,6.29,FALSE
8,4/16/2010,62.66,2.808,NA,NA,NA,NA,NA,213.8186357,6.29,FALSE
8,4/23/2010,56.1,2.795,NA,NA,NA,NA,NA,213.768119,6.29,FALSE
8,4/30/2010,61.01,2.78,NA,NA,NA,NA,NA,213.7176024,6.29,FALSE
8,5/7/2010,62.68,2.835,NA,NA,NA,NA,NA,213.6670857,6.29,FALSE
8,5/14/2010,61.35,2.854,NA,NA,NA,NA,NA,213.6655355,6.29,FALSE
8,5/21/2010,66.03,2.826,NA,NA,NA,NA,NA,213.9577839,6.29,FALSE
8,5/28/2010,74.71,2.759,NA,NA,NA,NA,NA,214.2500323,6.29,FALSE
8,6/4/2010,75.71,2.705,NA,NA,NA,NA,NA,214.5422806,6.29,FALSE
8,6/11/2010,82.21,2.668,NA,NA,NA,NA,NA,214.834529,6.29,FALSE
8,6/18/2010,78.79,2.637,NA,NA,NA,NA,NA,214.8324452,6.29,FALSE
8,6/25/2010,81.78,2.653,NA,NA,NA,NA,NA,214.7126286,6.29,FALSE
8,7/2/2010,74.78,2.669,NA,NA,NA,NA,NA,214.5928119,6.315,FALSE
8,7/9/2010,72.49,2.642,NA,NA,NA,NA,NA,214.4729952,6.315,FALSE
8,7/16/2010,77.49,2.623,NA,NA,NA,NA,NA,214.4640599,6.315,FALSE
8,7/23/2010,78.29,2.608,NA,NA,NA,NA,NA,214.6029664,6.315,FALSE
8,7/30/2010,76.02,2.64,NA,NA,NA,NA,NA,214.7418728,6.315,FALSE
8,8/6/2010,80.37,2.627,NA,NA,NA,NA,NA,214.8807793,6.315,FALSE
8,8/13/2010,80.11,2.692,NA,NA,NA,NA,NA,215.0196857,6.315,FALSE
8,8/20/2010,79.36,2.664,NA,NA,NA,NA,NA,214.9779825,6.315,FALSE
8,8/27/2010,74.92,2.619,NA,NA,NA,NA,NA,214.9362793,6.315,FALSE
8,9/3/2010,76.14,2.577,NA,NA,NA,NA,NA,214.894576,6.315,FALSE
8,9/10/2010,74.34,2.565,NA,NA,NA,NA,NA,214.8528728,6.315,TRUE
8,9/17/2010,75.32,2.582,NA,NA,NA,NA,NA,214.8785562,6.315,FALSE
8,9/24/2010,72.21,2.624,NA,NA,NA,NA,NA,214.9547795,6.315,FALSE
8,10/1/2010,68.7,2.603,NA,NA,NA,NA,NA,215.0310029,6.433,FALSE
8,10/8/2010,62.94,2.633,NA,NA,NA,NA,NA,215.1072262,6.433,FALSE
8,10/15/2010,62.59,2.72,NA,NA,NA,NA,NA,215.1757,6.433,FALSE
8,10/22/2010,62.86,2.725,NA,NA,NA,NA,NA,215.2248,6.433,FALSE
8,10/29/2010,57.93,2.716,NA,NA,NA,NA,NA,215.2739,6.433,FALSE
8,11/5/2010,55.76,2.689,NA,NA,NA,NA,NA,215.323,6.433,FALSE
8,11/12/2010,54.89,2.728,NA,NA,NA,NA,NA,215.3721,6.433,FALSE
8,11/19/2010,43.86,2.771,NA,NA,NA,NA,NA,215.2538714,6.433,FALSE
8,11/26/2010,51.07,2.735,NA,NA,NA,NA,NA,215.1077548,6.433,TRUE
8,12/3/2010,42.85,2.708,NA,NA,NA,NA,NA,214.9616381,6.433,FALSE
8,12/10/2010,42.47,2.843,NA,NA,NA,NA,NA,214.8155214,6.433,FALSE
8,12/17/2010,45.03,2.869,NA,NA,NA,NA,NA,214.7510843,6.433,FALSE
8,12/24/2010,45.67,2.886,NA,NA,NA,NA,NA,214.7479069,6.433,FALSE
8,12/31/2010,41.47,2.943,NA,NA,NA,NA,NA,214.7447295,6.433,TRUE
8,1/7/2011,35.77,2.976,NA,NA,NA,NA,NA,214.7415521,6.262,FALSE
8,1/14/2011,31.62,2.983,NA,NA,NA,NA,NA,214.7930991,6.262,FALSE
8,1/21/2011,42.06,3.016,NA,NA,NA,NA,NA,215.1729926,6.262,FALSE
8,1/28/2011,39.26,3.01,NA,NA,NA,NA,NA,215.5528862,6.262,FALSE
8,2/4/2011,24.48,2.989,NA,NA,NA,NA,NA,215.9327797,6.262,FALSE
8,2/11/2011,28.26,3.022,NA,NA,NA,NA,NA,216.3126733,6.262,TRUE
8,2/18/2011,50.64,3.045,NA,NA,NA,NA,NA,216.6310383,6.262,FALSE
8,2/25/2011,51.29,3.065,NA,NA,NA,NA,NA,216.9247918,6.262,FALSE
8,3/4/2011,53.18,3.288,NA,NA,NA,NA,NA,217.2185454,6.262,FALSE
8,3/11/2011,49.14,3.459,NA,NA,NA,NA,NA,217.512299,6.262,FALSE
8,3/18/2011,56.68,3.488,NA,NA,NA,NA,NA,217.7705442,6.262,FALSE
8,3/25/2011,59.74,3.473,NA,NA,NA,NA,NA,218.0145862,6.262,FALSE
8,4/1/2011,49.86,3.524,NA,NA,NA,NA,NA,218.2586281,6.297,FALSE
8,4/8/2011,65.62,3.622,NA,NA,NA,NA,NA,218.50267,6.297,FALSE
8,4/15/2011,63.55,3.743,NA,NA,NA,NA,NA,218.7262524,6.297,FALSE
8,4/22/2011,65.11,3.807,NA,NA,NA,NA,NA,218.8986857,6.297,FALSE
8,4/29/2011,62.29,3.81,NA,NA,NA,NA,NA,219.071119,6.297,FALSE
8,5/6/2011,58.92,3.906,NA,NA,NA,NA,NA,219.2435524,6.297,FALSE
8,5/13/2011,72.96,3.899,NA,NA,NA,NA,NA,219.4159857,6.297,FALSE
8,5/20/2011,65.54,3.907,NA,NA,NA,NA,NA,219.1746922,6.297,FALSE
8,5/27/2011,73.14,3.786,NA,NA,NA,NA,NA,218.9333986,6.297,FALSE
8,6/3/2011,82.05,3.699,NA,NA,NA,NA,NA,218.6921051,6.297,FALSE
8,6/10/2011,82.21,3.648,NA,NA,NA,NA,NA,218.4508115,6.297,FALSE
8,6/17/2011,84.73,3.637,NA,NA,NA,NA,NA,218.4021448,6.297,FALSE
8,6/24/2011,83.94,3.594,NA,NA,NA,NA,NA,218.4979481,6.297,FALSE
8,7/1/2011,87.26,3.524,NA,NA,NA,NA,NA,218.5937514,6.425,FALSE
8,7/8/2011,83.57,3.48,NA,NA,NA,NA,NA,218.6895548,6.425,FALSE
8,7/15/2011,84.26,3.575,NA,NA,NA,NA,NA,218.7746217,6.425,FALSE
8,7/22/2011,85.46,3.651,NA,NA,NA,NA,NA,218.8328475,6.425,FALSE
8,7/29/2011,86.46,3.682,NA,NA,NA,NA,NA,218.8910733,6.425,FALSE
8,8/5/2011,85.15,3.684,NA,NA,NA,NA,NA,218.9492991,6.425,FALSE
8,8/12/2011,86.05,3.638,NA,NA,NA,NA,NA,219.0075249,6.425,FALSE
8,8/19/2011,82.92,3.554,NA,NA,NA,NA,NA,219.0701968,6.425,FALSE
8,8/26/2011,84.69,3.523,NA,NA,NA,NA,NA,219.1336097,6.425,FALSE
8,9/2/2011,84.77,3.533,NA,NA,NA,NA,NA,219.1970226,6.425,FALSE
8,9/9/2011,69.01,3.546,NA,NA,NA,NA,NA,219.2604355,6.425,TRUE
8,9/16/2011,69.09,3.526,NA,NA,NA,NA,NA,219.4442443,6.425,FALSE
8,9/23/2011,68.72,3.467,NA,NA,NA,NA,NA,219.788581,6.425,FALSE
8,9/30/2011,72.2,3.355,NA,NA,NA,NA,NA,220.1329176,6.425,FALSE
8,10/7/2011,67.61,3.285,NA,NA,NA,NA,NA,220.4772543,6.123,FALSE
8,10/14/2011,61.74,3.274,NA,NA,NA,NA,NA,220.7960935,6.123,FALSE
8,10/21/2011,59.97,3.353,NA,NA,NA,NA,NA,220.9619484,6.123,FALSE
8,10/28/2011,56.86,3.372,NA,NA,NA,NA,NA,221.1278032,6.123,FALSE
8,11/4/2011,49.68,3.332,NA,NA,NA,NA,NA,221.2936581,6.123,FALSE
8,11/11/2011,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,FALSE
8,11/18/2011,51.72,3.308,6839.45,114.32,166.32,868.79,4442.66,221.6911738,6.123,FALSE
8,11/25/2011,49.61,3.236,437.61,320.76,45968.51,110.41,992.9,221.9491571,6.123,TRUE
8,12/2/2011,40.82,3.172,2222.42,286,1464.46,1192.79,13865.57,222.2071405,6.123,FALSE
8,12/9/2011,30.51,3.158,4425.92,36,346.05,1791.15,9889.35,222.4651238,6.123,FALSE
8,12/16/2011,39.79,3.159,739.45,34,326.76,169.2,2238.66,222.6910959,6.123,FALSE
8,12/23/2011,38.16,3.112,1234,0.3,891.94,14,5884.24,222.8743862,6.123,FALSE
8,12/30/2011,36.33,3.129,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.123,TRUE
8,1/6/2012,43.47,3.157,3093.39,26001.46,96.35,500.91,4468.63,223.2409668,5.825,FALSE
8,1/13/2012,36.46,3.261,6725.29,12764.99,15.98,299.73,3851.69,223.4242571,5.825,FALSE
8,1/20/2012,46.81,3.268,1643.08,1055.47,9.02,411.88,3161.92,223.5188055,5.825,FALSE
8,1/27/2012,45.52,3.29,6065.01,730.16,15.18,30.28,24241.12,223.6133539,5.825,FALSE
8,2/3/2012,45.56,3.36,41524.03,1412.41,83.15,18723.56,3886.31,223.7079023,5.825,FALSE
8,2/10/2012,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.8024507,5.825,TRUE
8,2/17/2012,37.51,3.51,4376.58,10723.12,10.5,1546.82,4117.02,223.9658621,5.825,FALSE
8,2/24/2012,46.33,3.555,9712.39,4960.15,1,2441.26,5314.33,224.1809207,5.825,FALSE
8,3/2/2012,50.95,3.63,19521.45,1000.19,0.6,5819.37,3641.54,224.3959793,5.825,FALSE
8,3/9/2012,49.59,3.669,7740.12,269.44,2,509.65,4678.17,224.6110379,5.825,FALSE
8,3/16/2012,56.63,3.734,4879.04,501.9,6.14,1078.01,1288.81,224.7657327,5.825,FALSE
8,3/23/2012,52.9,3.787,6155.76,499.11,2.04,403.32,2748.36,224.8399424,5.825,FALSE
8,3/30/2012,66.69,3.845,6052.68,121.67,NA,375.27,1715.7,224.9141521,5.825,FALSE
8,4/6/2012,62.18,3.891,6821.13,NA,27.04,2101.86,3627.77,224.9883618,5.679,FALSE
8,4/13/2012,65.19,3.891,7627.83,4689.55,4.2,940.82,1723.28,225.0625714,5.679,FALSE
8,4/20/2012,63.59,3.877,3600.79,2105.64,4.9,1768.65,14945.23,225.1179914,5.679,FALSE
8,4/27/2012,70.34,3.814,5440.25,1.5,2.2,15.6,3302.44,225.1734114,5.679,FALSE
8,5/4/2012,73.96,3.749,12807.63,NA,260.55,3338.11,2197.51,225.2288314,5.679,FALSE
8,5/11/2012,64.96,3.688,10852.45,NA,3.82,1425.65,2545.79,225.2842514,5.679,FALSE
8,5/18/2012,64.16,3.63,7288.06,NA,24.25,585.14,4836.15,225.3002908,5.679,FALSE
8,5/25/2012,76.11,3.561,2989.94,NA,651.09,1056.01,10189.75,225.3005779,5.679,FALSE
8,6/1/2012,78.31,3.501,11578.32,41.6,58.17,1319.45,2044.72,225.300865,5.679,FALSE
8,6/8/2012,74.28,3.452,8721.82,252.8,30.45,679.89,5160.31,225.3011521,5.679,FALSE
8,6/15/2012,77.14,3.393,8583.02,265.7,151.05,1184.4,5675.58,225.3134743,5.679,FALSE
8,6/22/2012,78.85,3.346,5146.44,124.95,2.97,1409.95,3956.16,225.3558843,5.679,FALSE
8,6/29/2012,84.47,3.286,8467.23,199.75,NA,492.34,5529.08,225.3982943,5.679,FALSE
8,7/6/2012,81.24,3.227,10526.01,157.93,182.17,3068.98,4059.99,225.4407043,5.401,FALSE
8,7/13/2012,78.46,3.256,10278.48,129.2,24,1750.15,2057.71,225.4831143,5.401,FALSE
8,7/20/2012,79.94,3.311,6764.94,164.8,13.02,390.77,58068.14,225.4930078,5.401,FALSE
8,7/27/2012,81.71,3.407,6382.88,80.6,3.55,2242.95,4403.2,225.5029014,5.401,FALSE
8,8/3/2012,85.06,3.417,12755.02,88.2,17.83,4783.44,4865.74,225.5127949,5.401,FALSE
8,8/10/2012,83.74,3.494,11811.65,26,59.03,2215.73,2801.89,225.5226885,5.401,FALSE
8,8/17/2012,81.21,3.571,3224.14,21.02,4.26,1066.29,5044.43,225.6050797,5.401,FALSE
8,8/24/2012,73.77,3.62,3822.14,6.4,4.2,763.09,3570.91,225.7418442,5.401,FALSE
8,8/31/2012,75.33,3.638,10297.42,21.6,17.16,3952.93,3198.02,225.8786088,5.401,FALSE
8,9/7/2012,80.87,3.73,11548.63,9,29.22,1177.09,2831.4,226.0153733,5.401,TRUE
8,9/14/2012,67.21,3.717,4678.98,NA,12.29,1130.96,5427.34,226.1615981,5.401,FALSE
8,9/21/2012,66.96,3.721,3913.12,5.73,2.28,NA,6984.96,226.3645848,5.401,FALSE
8,9/28/2012,71.1,3.666,5518.65,1.91,0.55,1103.02,2049.02,226.5675714,5.401,FALSE
8,10/5/2012,61.41,3.617,3709.42,NA,20.04,1332.17,2156.75,226.7705581,5.124,FALSE
8,10/12/2012,55.03,3.601,757.39,NA,7.5,186.45,4830.34,226.9735448,5.124,FALSE
